OBJECTID,	STATEFP20,	GEOID20,	CD118FP,	NAMELSAD20,					LSAD20,	CDSESSN,	MTFCC20,	FUNCSTAT20,	ALAND20,		AWATER20,	INTPTLAT20,	INTPTLON20,		OFFICE_ID,	BIOGUIDE_ID,	OFFICE_AUDIT_ID,PREFIX,	FIRSTNAME,	MIDDLENAME,	LASTNAME,	SUFFIX,	LISTING_NAME,		PHONE,WEBSITEURL,						VACANT,	CONTACTFORMURL,														PHOTOURL,													FACE_BOOK_URL,												TWITTER_URL,							YOUTUBE_URL,																	INSTAGRAM_URL,										FLICKR_URL,									PARTY,	DISTRICT,	STATE,	VACANCY,	ROOM_NUM,	HOB,	COMMITTEE_ASSIGNMENTS,																	LAST_UPDATED,			Shape__Area,		Shape__Length
371,48,4808,08,Congressional District 8,C2,118,G5200,N,7376215643,395502117,+30.5599302,-095.2337378,TX08,L000603,00010865,Mr. ,Morgan,,Luttrell,,"Luttrell, Morgan",54901,https://luttrell.house.gov,N,https://luttrell.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx08_luttrell.jpg,https://www.facebook.com/profile.php?id=100089328790942,https://x.com/repluttrell,,https://www.instagram.com/repluttrelltx,,R,08,,0,1320,LHOB,Armed Services;Homeland Security;Veterans' Affairs,12/22/2023 2:30:33 PM,0.73070200117013,6.37412017423553
372,48,4809,09,Congressional District 9,C2,118,G5200,N,563402159,6417628,+29.6006630,-095.4395938,TX09,G000553,00010885,Mr. ,Al,,Green,,"Green, Al",57508,https://algreen.house.gov,N,https://algreen.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx09_green.jpg,https://www.facebook.com/repalgreen,https://twitter.com/RepAlGreen,https://www.youtube.com/user/RepAlGreen/videos,https://www.instagram.com/repalgreen/,,D,09,,0,2347,RHOB,Financial Services,3/4/2024 2:26:35 PM,0.0530702665573699,2.03558443379797
373,48,4810,10,Congressional District 10,C2,118,G5200,N,19858746355,342175344,+30.2092119,-096.5640501,TX10,M001157,00007530,Mr. ,Michael,T.,McCaul,,"McCaul, Michael",52401,https://mccaul.house.gov,N,https://mccaul.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/tx10_mccaul.jpg,http://www.facebook.com/michaeltmccaul,http://twitter.com/RepMcCaul,http://www.youtube.com/user/MichaelTMcCaul,http://instagram.com/congressman_mccaul,,R,10,,0,2300,RHOB,Foreign Affairs;Homeland Security,1/3/2023 11:34:21 AM,1.89275550594903,11.38866714247
374,48,4811,11,Congressional District 11,C2,118,G5200,N,49741730522,360602347,+31.3938385,-099.9805848,TX11,P000048,00010673,Mr. ,August,,Pfluger,,"Pfluger, August",53605,https://pfluger.house.gov,N,https://pfluger.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx11_pfluger.jpg,https://www.facebook.com/RepAugustPfluger,https://twitter.com/RepPfluger,https://www.youtube.com/channel/UC8bJT16wpa7co50ELvpMTTg,https://www.instagram.com/repaugustpfluger/,,R,11,,0,1124,LHOB,Energy and Commerce;Homeland Security,12/22/2023 2:31:36 PM,4.75090248418837,14.4528493104196
375,48,4814,14,Congressional District 14,C2,118,G5200,N,6347418768,2641601950,+29.4066527,-094.7458431,TX14,W000814,00009945,Mr. ,Randy,K.,Weber,Sr.,"Weber, Randy",52831,https://weber.house.gov,N,https://weber.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx14_weber.jpg,https://www.facebook.com/TXRandy14,https://twitter.com/TXRandy14,https://youtube.com/TXRandy14,https://instagram.com/TXRandy14,,R,14,,0,107,CHOB,"Energy and Commerce;Science, Space, and Technology",1/3/2023 11:34:21 AM,0.836049575739025,8.17299114738651
376,48,4815,15,Congressional District 15,C2,118,G5200,N,16136451448,168108324,+27.9642869,-098.1036986,TX15,D000594,00010866,Ms. ,Monica,,De La Cruz,,"De La Cruz, Monica",59901,https://delacruz.house.gov,N,https://delacruz.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx15_delacruz.jpg,https://facebook.com/RepMonicaDLC,https://twitter.com/RepMonicaDLC,http://www.youtube.com/@RepMonicaDLC,https://instagram.com/RepMonicaDLC,,R,15,,0,1415,LHOB,Agriculture;Financial Services,12/22/2023 2:33:23 PM,1.49567650870904,12.8046204717708
377,48,4818,18,Congressional District 18,C2,118,G5200,N,597644982,3526422,+29.9858736,-095.3457951,TX18,J000032,00008515,Ms. ,Sheila,,Jackson Lee,,"Jackson Lee, Sheila",53816,https://clerk.house.gov/members/TX18/vacancy,Y,,https://ziplook.house.gov/zip/pictures/no-photo.jpg,,,,,,D,18,,1,2314,RHOB,Homeland Security;the Budget;the Judiciary,8/12/2024 8:27:25 AM,0.0561478833546971,3.22569353889143
378,48,4819,19,Congressional District 19,C2,118,G5200,N,78138928704,235456451,+33.1884575,-101.4436953,TX19,A000375,00010377,Mr. ,Jodey,C.,Arrington,,"Arrington, Jodey",54005,https://arrington.house.gov,N,https://arrington.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx19_arrington.jpg,https://www.facebook.com/JodeyArrington/,https://twitter.com/reparrington?lang=en,,https://www.instagram.com/repjodeyarrington/,,R,19,,0,1107,LHOB,the Budget;Ways and Means,1/3/2023 11:34:21 AM,7.5784345898046,13.5683015343851
379,48,4822,22,Congressional District 22,C2,118,G5200,N,8174833452,1425279317,+29.1238360,-095.9876658,TX22,N000026,00010676,Mr. ,Troy,E.,Nehls,,"Nehls, Troy",55951,https://nehls.house.gov,N,https://nehls.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx22_nehls.jpg,https://www.facebook.com/RepTroyNehls/,https://twitter.com/RepTroyNehls,,https://www.instagram.com/reptroynehls/,,R,22,,0,1104,LHOB,the Judiciary;Transportation,5/19/2023 11:49:48 AM,0.890003569345481,8.316651096665
380,48,4823,23,Congressional District 23,C2,118,G5200,N,152260805961,448320587,+30.3784090,-102.3570257,TX23,G000594,00010677,Mr. ,Tony,,Gonzales,,"Gonzales, Tony",54511,https://gonzales.house.gov,N,https://gonzales.house.gov/contact,https://ziplook.house.gov/zip/pictures/tx23_gonzales.jpg,https://www.facebook.com/RepTonyGonzales/,https://twitter.com/RepTonyGonzales,,,,R,23,,0,2244,RHOB,Appropriations;Homeland Security,5/23/2023 4:25:10 PM,14.3331500711067,30.6423281431122
381,48,4824,24,Congressional District 24,C2,118,G5200,N,701224258,16318941,+32.9013523,-097.0747912,TX24,V000134,00010678,Ms. ,Beth,,Van Duyne,,"Van Duyne, Beth",56605,https://vanduyne.house.gov,N,https://vanduyne.house.gov/e-mail-me,https://ziplook.house.gov/zip/pictures/no-photo.jpg,https://www.facebook.com/RepBethVanDuyne/,https://twitter.com/RepBethVanDuyne,,https://www.instagram.com/repbethvanduyne/?hl=en,,R,24,,0,1725,LHOB,Small Business;Ways and Means,12/22/2023 2:36:14 PM,0.0691631383758704,2.80688852242139
382,48,4825,25,Congressional District 25,C2,118,G5200,N,23296714921,364495341,+32.5667056,-098.4408153,TX25,W000816,00009949,Mr. ,Roger,,Williams,,"Williams, Roger",59896,https://williams.house.gov,N,https://williams.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/tx25_williams.jpg,http://www.facebook.com/RepRogerWilliams,http://twitter.com/RepRWilliams,http://www.youtube.com/channel/UCBtfmMMQarjtLB9U_pWMOhw,https://instagram.com/reprwilliams/,,R,25,,0,2336,RHOB,Financial Services;Small Business,12/22/2023 2:36:41 PM,2.27196471914385,10.5848107864618
383,48,4826,26,Congressional District 26,C2,118,G5200,N,5090630546,237894524,+33.4652019,-097.3824604,TX26,B001248,00007120,Mr. ,Michael,C.,Burgess,,"Burgess, Michael",57772,https://burgess.house.gov/,N,https://burgess.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx26_burgess.jpg,https://www.facebook.com/michaelcburgess/,https://twitter.com/michaelcburgess,https://www.youtube.com/user/MichaelCBurgessMD,https://www.instagram.com/repmichaelburgess/,,R,26,,0,2161,RHOB,Energy and Commerce;Rules;the Budget,12/22/2023 2:37:29 PM,0.516232563224548,6.59853335028865
384,48,4827,27,Congressional District 27,C2,118,G5200,N,27008344343,3216126603,+28.7484113,-097.2271464,TX27,C001115,00010412,Mr. ,Michael,,Cloud,,"Cloud, Michael",57742,https://cloud.house.gov,N,https://cloud.house.gov/contact,https://ziplook.house.gov/zip/pictures/tx27_cloud.jpg,https://www.facebook.com/RepCloud,https://twitter.com/RepCloudTX,https://youtube.com/RepCloudTX,https://www.instagram.com/repcloudtx/,,R,27,,0,171,CHOB,Appropriations;Select Sub on the Coronavirus,12/22/2023 2:38:21 PM,2.79215737132472,9.77223439672002
385,48,4828,28,Congressional District 28,C2,118,G5200,N,29415111890,291657510,+27.7069786,-098.8616303,TX28,C001063,00007535,Mr. ,Henry,,Cuellar,,"Cuellar, Henry",51640,https://cuellar.house.gov/,N,https://cuellar.house.gov/contact/sendmeanemail.htm,https://ziplook.house.gov/zip/pictures/tx28_cuellar.jpg,https://www.facebook.com/repcuellar/,https://twitter.com/RepCuellar,http://www.youtube.com/user/henrycuellar,https://www.instagram.com/repcuellar,,D,28,,0,2372,RHOB,Appropriations,1/3/2023 11:34:21 AM,2.71903406749038,12.7080955126149
386,48,4829,29,Congressional District 29,C2,118,G5200,N,532578459,9525246,+29.7755977,-095.3050273,TX29,G000587,00010525,Ms. ,Sylvia,R.,Garcia,,"Garcia, Sylvia",51688,https://sylviagarcia.house.gov/,N,https://sylviagarcia.house.gov/zip_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/tx29_garcia.jpg,http://www.facebook.com/RepSylviaGarcia,http://twitter.com/repsylviagarcia,http://www.youtube.com/channel/UCkDqAfUk6rg2namKW5dtQYA,http://instagram.com/repsylviagarcia/,,D,29,,0,2419,RHOB,Financial Services;Sel Sub Weapon Federal Govt,5/31/2023 11:07:19 AM,0.0505873055408301,2.62257400776513
387,48,4830,30,Congressional District 30,C2,118,G5200,N,919864713,37781460,+32.6547523,-096.8171647,TX30,C001130,00010867,Ms. ,Jasmine,,Crockett,,"Crockett, Jasmine",58885,https://crockett.house.gov,N,https://crockett.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx30_crockett.jpg,https://facebook.com/RepJasmine,https://x.com/RepJasmine,https://youtube.com/@RepJasmine,https://instagram.com/RepJasmine,,D,30,,0,1616,LHOB,Agriculture;Oversight and Accountability,12/22/2023 2:39:41 PM,0.0920419394640248,2.48413760735405
388,48,4831,31,Congressional District 31,C2,118,G5200,N,14537229868,259101900,+31.2412960,-097.8098235,TX31,C001051,00007121,Mr. ,John,R.,Carter,,"Carter, John",53864,https://carter.house.gov/,N,https://carter.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx31_carter.jpg,https://www.facebook.com/judgecarter,https://twitter.com/JudgeCarter,https://www.youtube.com/user/RepJohnCarter,https://www.instagram.com/judgecarter/,,R,31,,0,2208,RHOB,Appropriations,1/3/2023 11:34:21 AM,1.40114363054704,9.51350898551133
389,48,4812,12,Congressional District 12,C2,118,G5200,N,2498587163,78075266,+32.8213284,-097.6645150,TX12,G000377,00005052,Ms. ,Kay,,Granger,,"Granger, Kay",55071,https://kaygranger.house.gov,N,https://kaygranger.house.gov/email,https://ziplook.house.gov/zip/pictures/tx12_granger.jpg,http://www.facebook.com/RepKayGranger,http://twitter.com/RepKayGranger,http://www.youtube.com/user/RepKayGranger,http://instagram.com/kay.granger/,,R,12,,0,2308,RHOB,Appropriations,1/3/2023 11:34:21 AM,0.248119689793839,3.9215170031533
390,48,4833,33,Congressional District 33,C2,118,G5200,N,566408309,17957946,+32.6929076,-097.2546071,TX33,V000131,00009950,Mr. ,Marc,A.,Veasey,,"Veasey, Marc",59897,https://veasey.house.gov,N,https://veasey.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/tx33_veasey.jpg,http://www.facebook.com/CongressmanMarcVeasey,http://twitter.com/RepVeasey,http://www.youtube.com/marcveasey,http://instagram.com/repveasey,,D,33,,0,2348,RHOB,Armed Services;Energy and Commerce,10/12/2023 10:09:01 AM,0.0562394279529599,4.36093244693989
391,48,4832,32,Congressional District 32,C2,118,G5200,N,386224623,5373576,+32.8661912,-096.7497020,TX32,A000376,00010526,Mr. ,Colin,Z.,Allred,,"Allred, Colin",52231,https://allred.house.gov/,N,https://allred.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/tx32_allred.jpg,https://www.facebook.com/RepColinAllred,https://twitter.com/RepColinAllred,http://www.youtube.com/channel/UCm3l7ZntoH0EI2vIsvxeVqg,http://instagram.com/repcolinallred/,,D,32,,0,348,CHOB,Foreign Affairs;Sel Sub Weapon Federal Govt;Transportation,1/3/2023 11:34:21 AM,0.0377344506996451,2.51281147210081
392,48,4834,34,Congressional District 34,C2,118,G5200,N,10675151903,3310402980,+26.7281401,-097.6059239,TX34,G000581,00010868,Mr. ,Vicente,,Gonzalez,,"Gonzalez, Vicente",52531,https://gonzalez.house.gov,N,https://gonzalez.house.gov/address_authentication?form=/contact/email,https://ziplook.house.gov/zip/pictures/tx34_gonzalez.jpg,https://www.facebook.com/RepVicenteGonzalez/,https://x.com/RepGonzalez,,https://www.instagram.com/repvicentegonzalez/,,D,34,,0,154,CHOB,Financial Services,12/22/2023 2:41:29 PM,1.26886177358233,7.63490813587755
393,48,4813,13,Congressional District 13,C2,118,G5200,N,90919300438,665106666,+34.9281693,-100.7089677,TX13,J000304,00010674,Mr. ,Ronny,,Jackson,,"Jackson, Ronny",53706,https://jackson.house.gov,N,https://jackson.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx13_jackson.jpg,https://www.facebook.com/RepRonnyJackson/,https://twitter.com/RepRonnyJackson,https://www.youtube.com/channel/UCXhohNmrQ0R-c-5Nv2VfD9g,https://instagram.com/RepRonnyJackson,,R,13,,0,446,CHOB,Agriculture;Armed Services;Foreign Affairs;Select Sub on the Coronavirus,1/3/2023 11:34:21 AM,9.03670419140167,20.3851731623493
394,48,4835,35,Congressional District 35,C2,118,G5200,N,1348659693,17477886,+30.0078722,-097.8392996,TX35,C001131,00010869,Mr. ,Greg,,Casar,,"Casar, Greg",55645,https://casar.house.gov,N,https://casar.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx35_casar.jpg,https://www.facebook.com/repcasar/,https://x.com/RepCasar,,https://www.instagram.com/repcasar/,,D,35,,0,1339,LHOB,Agriculture;Oversight and Accountability,12/22/2023 2:42:09 PM,0.127742433390267,4.55323707932164
395,48,4836,36,Congressional District 36,C2,118,G5200,N,15396172336,974263017,+30.3685502,-094.3770652,TX36,B001291,00010231,Mr. ,Brian,,Babin,,"Babin, Brian",51555,https://babin.house.gov,N,https://babin.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx36_babin.jpg,http://www.facebook.com/RepBrianBabin,http://twitter.com/RepBrianBabin,http://www.youtube.com/channel/UCPVEZgw-VbDRbLV1MRGVQNQ,https://www.instagram.com/rep.brianbabin/,,R,36,,0,2236,RHOB,"Science, Space, and Technology;Transportation",12/22/2023 2:42:45 PM,1.53625369126598,8.8957850139199
396,48,4837,37,Congressional District 37,C2,118,G5200,N,578809721,9175198,+30.3005289,-097.7743605,TX37,D000399,00010870,Mr. ,Lloyd,,Doggett,,"Doggett, Lloyd",54865,https://doggett.house.gov,N,https://doggett.house.gov/zip_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx37_doggett.jpg,https://facebook.com/replloyddoggett,https://x.com/replloyddoggett,https://youtube.com/user/doggett,https://instagram.com/replloyddoggett,,D,37,,0,2307,RHOB,Joint Taxation;the Budget;Ways and Means,12/22/2023 2:43:33 PM,0.0551484425188846,2.11942293105218
397,48,4838,38,Congressional District 38,C2,118,G5200,N,796759008,7219883,+29.9448468,-095.6158850,TX38,H001095,00010871,Mr. ,Wesley,,Hunt,,"Hunt, Wesley",55646,https://hunt.house.gov,N,https://hunt.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/tx38_hunt.jpg,https://facebook.com/RepWesleyHunt/,https://x.com/RepWPH,https://www.youtube.com/@repwesleyhunt,https://www.instagram.com/repwph/,,R,38,,0,1520,LHOB,Natural Resources;Small Business;the Judiciary,12/22/2023 2:45:06 PM,0.075129345223786,2.76118770374392
398,48,4817,17,Congressional District 17,C2,118,G5200,N,27032004734,581361552,+31.2569376,-096.0314622,TX17,S000250,00010675,Mr. ,Pete,,Sessions,,"Sessions, Pete",56105,https://sessions.house.gov,N,https://sessions.house.gov/email-us,https://ziplook.house.gov/zip/pictures/tx17_sessions.jpg,https://www.facebook.com/petesessions,https://twitter.com/PeteSessions,,,,R,17,,0,2204,RHOB,Financial Services;Oversight and Accountability,1/5/2023 12:04:58 PM,2.61471982195917,15.6960567917669
399,48,4816,16,Congressional District 16,C2,118,G5200,N,816965869,2419312,+31.8121490,-106.4056841,TX16,E000299,00010523,Ms. ,Veronica,,Escobar,,"Escobar, Veronica",54831,https://escobar.house.gov,N,https://escobar.house.gov/contact/,https://ziplook.house.gov/zip/pictures/tx16_escobar.jpg,https://www.facebook.com/RepEscobar,https://twitter.com/RepEscobar,https://www.youtube.com/channel/UC46TX2P8K0CA_4gZv8_R2Og/featured,https://www.instagram.com/repescobar/,,D,16,,0,2448,LHOB,Armed Services;Ethics;the Judiciary,12/22/2023 2:33:51 PM,0.0780442483885508,2.07834197245176
400,48,4820,20,Congressional District 20,C2,118,G5200,N,464891982,1244115,+29.4553754,-098.6182940,TX20,C001091,00009947,Mr. ,Joaquin,,Castro,,"Castro, Joaquin",53236,https://castro.house.gov,N,https://castro.house.gov/contact,https://ziplook.house.gov/zip/pictures/tx20_castro.jpg,https://www.facebook.com/pages/Congressman-Joaquin-Castro/326420614138023?fref=ts,https://twitter.com/JoaquinCastrotx,https://www.youtube.com/user/JoaquinCastroTX,https://instagram.com/joaquincastrotx,,D,20,,0,2241,RHOB,Foreign Affairs;Intelligence (Permanent),1/3/2023 11:34:21 AM,0.0433505857315595,2.06813638439156
401,48,4821,21,Congressional District 21,C2,118,G5200,N,16309947057,92213984,+30.0154814,-098.9146568,TX21,R000614,00010524,Mr. ,Chip,,Roy,,"Roy, Chip",54236,https://roy.house.gov,N,https://roy.house.gov/address_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/tx21_roy.jpg,http://www.facebook.com/RepChipRoy,http://twitter.com/RepChipRoy,,,,R,21,,0,103,CHOB,Rules;the Budget;the Judiciary,1/3/2023 11:34:21 AM,1.53387193964318,8.10657531520862
402,48,4802,02,Congressional District 2,C2,118,G5200,N,1627899167,80637376,+30.0951301,-095.2555652,TX02,C001120,00010518,Mr. ,Dan,,Crenshaw,,"Crenshaw, Dan",56565,https://crenshaw.house.gov/,N,https://crenshaw.house.gov/email-me,https://ziplook.house.gov/zip/pictures/tx02_crenshaw.jpg,https://www.facebook.com/RepDanCrenshaw/,https://twitter.com/RepDanCrenshaw,https://www.youtube.com/channel/UC2XDiCjAHtJqnSEzrHAY5IQ,https://www.instagram.com/dancrenshawtx/,,R,02,,0,248,CHOB,Energy and Commerce;Intelligence (Permanent),1/3/2023 11:34:21 AM,0.159889258330395,2.96212395292086
403,49,4901,01,Congressional District 1,C2,118,G5200,N,26365723987,3046883671,+41.4801190,-112.5372057,UT01,M001213,00010679,Mr. ,Blake,D.,Moore,,"Moore, Blake",50453,https://blakemoore.house.gov,N,https://blakemoore.house.gov/contact,https://ziplook.house.gov/zip/pictures/ut01_moore.jpg,https://facebook.com/repblakemoore,https://x.com/repblakemoore,https://www.youtube.com/@RepBlakeMoore,https://instagram.com/repblakemoore,,R,01,,0,1131,LHOB,the Budget;Ways and Means,5/10/2024 8:46:37 AM,3.16986941019059,9.57479376596761
404,49,4902,02,Congressional District 2,C2,118,G5200,N,101258098453,2447608884,+38.7304990,-112.5627162,UT02,M001228,00010950,Ms.,Celeste,,Maloy,,"Maloy, Celeste",59730,https://maloy.house.gov,N,https://maloy.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ut02_maloy.jpg,,,,,,R,02,,0,166,CHOB,,3/4/2024 2:26:35 PM,10.7469084386385,18.9951721637103
405,49,4903,03,Congressional District 3,C2,118,G5200,N,74359669962,645983012,+39.1348769,-109.9333993,UT03,C001114,00010403,Mr. ,John,R.,Curtis,,"Curtis, John",57751,https://curtis.house.gov/,N,https://curtis.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ut03_curtis.jpg,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcurtis.house.gov%2Fpresidential-greeting-requests%2F,https://twitter.com/intent/tweet?text=Presidential+Greeting+Requests&url=https%3A%2F%2Fcurtis.house.gov%2Fpresidential-greeting-requests%2F&via=RepJohnCurtis,https://youtube.com/c/RepJohnCurtis,https://instagram.com/repjohncurtis,,R,03,,0,2323,RHOB,Energy and Commerce;Natural Resources,1/3/2023 11:34:21 AM,7.82208902911657,19.142329974106
406,49,4904,04,Congressional District 4,C2,118,G5200,N,11371566336,389511730,+39.7629000,-111.7718022,UT04,O000086,00010680,Mr. ,Burgess,,Owens,,"Owens, Burgess",53011,https://owens.house.gov,N,https://owens.house.gov/contact,https://ziplook.house.gov/zip/pictures/ut04_owens.jpg,https://www.facebook.com/CongressmanBurgessOwens/,https://twitter.com/RepBurgessOwens,https://www.youtube.com/channel/UCxeB7xjbLDJM9Yw6brXsX6Q,https://www.instagram.com/repburgessowens/,,R,04,,0,309,CHOB,Education and the Workforce;Transportation,12/22/2023 2:49:02 PM,1.23608351931853,7.44775995883735
